start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"51.48815,6.93722","51.4489,7.11295",8:03,19419.0,12219.0,14765.28,inf,12219.0,4591.0,,12.93127754952823
"51.3895,7.09455","51.5061,6.97998",6:51,21383.0,14183.0,17465.91,inf,14183.0,5090.0,1830.0,15.203221782155257
"51.37697,6.9546","51.42564,6.94476",6:56,13108.0,5908.0,7569.07,inf,5908.0,1882.0,756.0,5.4547359538202365
"51.47499,6.97354","51.43797,6.91945",7:30,12772.0,5572.0,7153.08,inf,5572.0,1734.0,831.0,5.56689942687784
"51.4489,6.98947","51.41206,6.97007",9:06,11656.0,4456.0,5370.28,inf,4456.0,1500.0,471.0,4.311552787631431
"51.4188,7.0614","51.47663,6.99987",9:09,14581.0,7381.0,8815.17,inf,7381.0,2886.0,1013.0,7.715693974063326
"51.38853,7.09476","51.40218,6.98373",6:23,14939.0,7739.0,9704.16,inf,7739.0,2570.0,1388.0,7.851290322317142
"51.42499,6.97032","51.51845,7.12194",7:14,20719.0,13519.0,16462.54,inf,13519.0,5221.0,1389.0,14.774483241867948
"51.44116,7.05107","51.41241,6.95544",8:38,14417.0,7217.0,8746.29,inf,7217.0,2686.0,807.0,7.36065083083642
"51.48743,7.03675","51.43571,7.03593",6:19,12811.0,5611.0,6862.93,inf,5611.0,2199.0,800.0,5.751282178134277
"51.38815,6.99003","51.43227,7.09086",9:57,16696.0,9496.0,12165.57,inf,9496.0,3143.0,1390.0,8.542450780498513
"51.45852,7.05166","51.42287,7.10506",8:06,12582.0,5382.0,6552.68,inf,5382.0,1817.0,985.0,5.42335871463478
"51.47296,7.06409","51.52813,7.09312",7:12,13649.0,6449.0,8061.85,inf,6449.0,2689.0,899.0,6.455345463513883
"51.46288,6.96929","51.40875,7.07612",9:54,16042.0,8842.0,10695.29,inf,8842.0,3212.0,1092.0,9.54282829638908
"51.48873,6.91968","51.48131,7.01957",9:27,13728.0,6528.0,8043.78,inf,6528.0,2323.0,954.0,6.9657402100833155
"51.45132,7.11272","51.48616,6.98416",7:38,16426.0,9226.0,11590.97,inf,9226.0,3557.0,1217.0,9.711263613892365
"51.42727,7.05483","51.48392,7.02961",8:17,13489.0,6289.0,7702.54,inf,6289.0,2486.0,1018.0,6.537076919287448
"51.36254,6.98768","51.50497,6.90995",6:46,,,,,,6279.0,2261.0,16.72902110420934
"51.47185,6.95369","51.50738,7.05754",9:10,15006.0,7806.0,9490.61,inf,7806.0,3042.0,1201.0,8.204096150336317
"51.47798,7.10487","51.43279,7.06247",6:35,12885.0,5685.0,7139.46,inf,5685.0,1901.0,916.0,5.820686523331822
"51.51412,7.02056","51.48773,7.01536",7:52,10297.0,3097.0,3853.54,inf,3097.0,1240.0,405.0,2.95642685315196
"51.43194,7.02414","51.35145,6.99714",7:35,15862.0,8662.0,10993.54,inf,8662.0,3397.0,1135.0,9.144042603060804
"51.37676,7.00349","51.36959,6.90494",9:01,14258.0,7058.0,9144.93,inf,7058.0,2493.0,902.0,6.88694664988712
"51.41304,6.99116","51.49683,7.07036",7:47,17385.0,10185.0,12262.82,inf,10185.0,3956.0,1034.0,10.813025386933619
"51.39398,6.97791","51.41271,7.04874",6:45,12331.0,5131.0,6578.4,inf,5131.0,1646.0,831.0,5.3364638213521145
"51.43704,7.01507","51.4311,6.97859",8:16,9882.0,2682.0,3180.09,inf,2682.0,968.0,453.0,2.6136483209903325
"51.43187,7.02007","51.42279,7.04535",8:05,9358.0,2158.0,2669.12,inf,2158.0,837.0,697.0,2.0226932781224503
"51.39232,7.03846","51.44213,6.89941",6:40,18589.0,11389.0,14101.21,inf,11389.0,4973.0,1424.0,11.120051525259058
"51.44437,6.9927","51.39199,7.09428",8:45,16180.0,8980.0,10927.73,inf,8980.0,2927.0,1208.0,9.140124354119086
"51.46658,6.94486","51.40612,6.96529",7:22,14078.0,6878.0,8569.89,inf,6878.0,2375.0,933.0,6.870380157873061
"51.5252,7.00686","51.36358,6.90938",8:46,,,,,,7224.0,2293.0,19.199210981231072
"51.44776,7.04795","51.37462,6.95897",9:15,16964.0,9764.0,12138.5,inf,9764.0,3840.0,1001.0,10.209136015183029
"51.36267,6.96487","51.43963,7.04938",9:59,16811.0,9611.0,12219.94,inf,9611.0,3420.0,1085.0,10.37307792559133
"51.44054,6.97202","51.35413,7.01305",7:40,17257.0,10057.0,12545.48,inf,10057.0,3600.0,1291.0,10.021130882823082
"51.45401,7.05178","51.36695,6.97806",7:25,18748.0,11548.0,14496.06,inf,11548.0,4019.0,1380.0,10.947914462024041
"51.47898,6.89802","51.43601,6.98923",9:45,14518.0,7318.0,9022.64,inf,7318.0,2456.0,856.0,7.922474704763017
"51.46772,7.04403","51.50742,6.99106",6:49,12775.0,5575.0,7012.92,inf,5575.0,1894.0,945.0,5.7392172142282485
"51.43075,6.9799","51.5101,6.91101",9:00,17468.0,10268.0,12602.82,inf,10268.0,3613.0,1340.0,10.030949718559537
"51.42988,6.98674","51.53341,6.9418",8:35,19502.0,12302.0,15196.4,inf,12302.0,3912.0,1505.0,11.92522738737632
"51.35582,6.97333","51.37926,7.03356",8:29,11751.0,4551.0,5844.86,inf,4551.0,1450.0,1322.0,4.927094385449668
"51.37518,7.05842","51.4463,6.96929",7:01,18213.0,11013.0,13720.97,inf,11013.0,3767.0,1324.0,10.037564327125803
"51.3864,6.93861","51.3606,6.98786",6:19,13491.0,6291.0,7981.48,inf,6291.0,2459.0,1172.0,4.462818248093377
"51.43898,7.04629","51.51807,7.06538",6:04,16002.0,8802.0,10900.91,inf,8802.0,3321.0,1115.0,8.893221109631657
"51.35026,6.95638","51.51917,7.1352",9:30,,,,,,7892.0,2150.0,22.503653702390746
"51.37815,7.05905","51.38194,6.91417",9:07,17209.0,10009.0,12796.06,inf,10009.0,4264.0,,10.063861308333667
"51.4563,6.9486","51.35982,7.12362",8:29,,,,,,5127.0,1969.0,16.200505572279553
"51.44029,6.96024","51.45429,7.00125",6:38,10311.0,3111.0,3648.51,inf,3111.0,1233.0,357.0,3.2404389745902527
"51.47402,7.0208","51.35766,6.95936",8:01,20312.0,13112.0,16039.4,inf,13112.0,5391.0,1472.0,13.622130551988684
"51.38238,6.96669","51.45421,7.00518",7:52,15136.0,7936.0,9668.82,inf,7936.0,2921.0,902.0,8.421294308774877
"51.3733,6.92097","51.37098,6.91255",7:12,10464.0,3264.0,4195.48,inf,3264.0,1059.0,759.0,0.6388700112716742
"51.45056,7.08605","51.48825,7.12588",8:03,12089.0,4889.0,6144.65,inf,4889.0,1961.0,700.0,5.017518127755982
"51.37878,7.00845","51.37268,7.10257",6:44,13654.0,6454.0,8281.06,inf,6454.0,2692.0,1342.0,6.567897844091447
"51.49031,6.93307","51.45139,6.98951",9:51,12878.0,5678.0,7033.32,inf,5678.0,2060.0,802.0,5.831953251750983
"51.48142,6.90475","51.41697,7.03587",9:07,17592.0,10392.0,13151.82,inf,10392.0,3412.0,1491.0,11.57236892394452
"51.48156,6.93501","51.48057,6.9762",7:38,10059.0,2859.0,3551.99,inf,2859.0,1051.0,454.0,2.8544989675350667
"51.44179,7.0324","51.47978,6.9928",9:24,12247.0,5047.0,6013.66,inf,5047.0,1884.0,639.0,5.037002888161563
"51.47615,6.89952","51.51857,7.08777",8:06,20320.0,13120.0,16331.62,inf,13120.0,4484.0,1553.0,13.85889991446398
"51.35475,6.9289","51.50163,7.12148",7:13,,,,,,7002.0,1648.0,21.09515368053506
"51.36434,6.99727","51.50352,7.1054",8:28,,,,,,6058.0,1623.0,17.195774303805237
"51.49059,7.00852","51.50629,7.06713",9:44,11172.0,3972.0,4889.85,inf,3972.0,1313.0,588.0,4.416802974724009
"51.40678,6.95127","51.3562,6.89566",9:20,14822.0,7622.0,9710.43,inf,7622.0,2484.0,1026.0,6.82104517935175
